"ID","Name","Smiles","assay_type","standard_relation","standard_type","Standard value","Standard units","Function","description","pref_name","target_type","organism","Reference"
"CHEMBL2165126","7-(4-(4-(2,3-dichlorophenyl)-1,4-diazepan-1-yl)butoxy)-3,4-dihydroquinolin-2(1H)-one","Clc1cccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl","B","=","Ki",600.000000000000000000000000000000,"M","NA","Binding affinity to 5-HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2164354","N-[2-(4-Phenyl-1,2,3,6-tetrahydropyridin-1-yl)ethyl]-N-(2-pyridyl)-cyclohexane-carboxamide","O=C(C1CCCCC1)N(CCN2CCC(=CC2)c3ccccc3)c4ccccn4","B","=","Ki",54000.000000000000000000000000000000,"M","NA","Binding affinity to 5HT2A receptor by radioligand binding assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2164350","N-[2-[4-Phenyl-1-piperazinyl]ethyl]-N-(2-pyridyl)cyclohexane-carboxamide","O=C(C1CCCCC1)N(CCN2CCN(CC2)c3ccccc3)c4ccccn4","B","=","Ki",180000.000000000000000000000000000000,"M","NA","Binding affinity to 5HT2A receptor by radioligand binding assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2179670","N-(4-(2-(4-((2-methyl-2H-pyrrolo[3,4-c]quinolin-4-yloxy)methyl)piperidin-1-yl)ethyl)phenyl)acetamide","CC(=O)Nc1ccc(CCN2CCC(COc3nc4ccccc4c5cn(C)cc35)CC2)cc1","B","=","Ki",3162280.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from human 5HT2AR expressed in CHOK1 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2179671","4-[[1-[2-[4-(Methoxymethyl)phenyl]ethyl]-4-piperidinyl]-methoxy]-2-methyl-2H-pyrrolo[3,4-c]quinoline","COCc1ccc(CCN2CCC(COc3nc4ccccc4c5cn(C)cc35)CC2)cc1","B","=","Ki",199530.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from human 5HT2AR expressed in CHOK1 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2179672","4-[2-[4-[[(2-Methyl-2H-pyrrolo[3,4-c]-4-quinolinyl)oxy]methyl]-1-piperidinyl]ethyl]benzenemethanol","Cn1cc2c(OCC3CCN(CCc4ccc(CO)cc4)CC3)nc5ccccc5c2c1","B","=","Ki",31620.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from human 5HT2AR expressed in CHOK1 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2179673","2-[2-[4-[[(2-Methyl-2H-pyrrolo[3,4-c]-4-quinolinyl)oxy]methyl]-1-piperidinyl]ethyl]benzoic Acid","Cn1cc2c(OCC3CCN(CCc4ccccc4C(=O)O)CC3)nc5ccccc5c2c1","B","=","Ki",794330.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from human 5HT2AR expressed in CHOK1 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2179675","4-[[1-[2-(4-Aminophenyl)ethyl]-4-piperidinyl]methoxy]-2-methyl-2H-pyrrolo[3,4-c]quinoline hydrochloride","Cl.Cn1cc2c(OCC3CCN(CCc4ccc(N)cc4)CC3)nc5ccccc5c2c1","B","=","Ki",251190.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from human 5HT2AR expressed in CHOK1 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2179677","2-Isopropyl-4-[[1-(2-phenylethyl)-4-piperidinyl]methoxy]-2Hpyrrolo[3,4-c]quinoline hydrochloride","Cl.CC(C)n1cc2c(OCC3CCN(CCc4ccccc4)CC3)nc5ccccc5c2c1","B","=","Ki",100000.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from human 5HT2AR expressed in CHOK1 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2179678","2-Methyl-4-[[1-(2-phenylethyl)-4-piperidinyl]methoxy]-2Hpyrrolo[3,4-c]quinoline","Cn1cc2c(OCC3CCN(CCc4ccccc4)CC3)nc5ccccc5c2c1","B","=","Ki",79430.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from human 5HT2AR expressed in CHOK1 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2179706","N-[[1-[2-(4-Aminophenyl)ethyl]-4-piperidinyl]methyl]-1-isopropyl-1H-indazole-3-carboxamide dihydrochloride","Cl.CC(C)n1nc(C(=O)NCC2CCN(CCc3ccc(N)cc3)CC2)c4ccccc14","B","=","Ki",79430.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from human 5HT2AR expressed in CHOK1 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2179705","1-Isopropyl-N-[[1-[2-(4-nitrophenyl)ethyl]-4-piperidinyl]methyl]-1H-indazole-3-carboxamide oxalate","CC(C)n1nc(C(=O)NCC2CCN(CCc3ccc(cc3)[N+](=O)[O-])CC2)c4ccccc14.OC(=O)C(=O)O","B","=","Ki",1000000.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from human 5HT2AR expressed in CHOK1 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2179704","1-Isopropyl-N-[[1-[2-(4-hydroxyphenyl)ethyl]-4-piperidinyl]-methyl]-1H-indazole-3-carboxamide hydrochloride","Cl.CC(C)n1nc(C(=O)NCC2CCN(CCc3ccc(O)cc3)CC2)c4ccccc14","B","=","Ki",10000.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from human 5HT2AR expressed in CHOK1 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2179697","1-Isopropyl-N-[[1-(2-pyridin-2-ylethyl)-4-piperidinyl]methyl]-1Hindazole-3-carboxamide hydrochloride","Cl.CC(C)n1nc(C(=O)NCC2CCN(CCc3ccccn3)CC2)c4ccccc14","B","=","Ki",100000.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from human 5HT2AR expressed in CHOK1 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2177130","1-Isopropyl-N-[[1-(2-phenylethyl)-4-piperidinyl]methyl]-1H-indazole-3-carboxamide hydrochloride","Cl.CC(C)n1nc(C(=O)NCC2CCN(CCc3ccccc3)CC2)c4ccccc14","B","=","Ki",31620.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from human 5HT2AR expressed in CHOK1 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1065","Methysergide","CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3cn(C)c4cccc(C2=C1)c34","B","=","Ki",1580.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from human 5HT2AR expressed in CHOK1 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2179222","1-[3-(1-Methylpiperidin-4-ylamino)-4-methoxybenzenesulfonyl]-5-chloro-3-methyl-1H-pyrrolo[2,3-b]pyridine","COc1ccc(cc1NC2CCN(C)CC2)S(=O)(=O)n3cc(C)c4cc(Cl)cnc34","B","=","Ki",2374000.000000000000000000000000000000,"M","NA","Binding affinity to 5HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2179217","1-[3-(1-Methylpiperidin-4-ylamino)-4-methoxybenzenesulfonyl]-5-chloro-3-methyl-1H-indole","COc1ccc(cc1NC2CCN(C)CC2)S(=O)(=O)n3cc(C)c4cc(Cl)ccc34","B","=","Ki",536000.000000000000000000000000000000,"M","NA","Binding affinity to 5HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2181187","4-Methoxy-6-(1-propylpiperidin-4-yl)-methyloxyphenanthridine","CCCN1CCC(COc2nc3c(OC)cccc3c4ccccc24)CC1","B","=","Ki",5962000.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A by Cerep protocol based assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2181168","7-Iodo-5-(1-propylpiperidin-4-yl)methyloxybenzo[h]-1,6-naphthyridine","CCCN1CCC(COc2nc3c(I)cccc3c4ncccc24)CC1","B","=","Ki",1825000.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A by Cerep protocol based assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2181188","4-Chloro-6-(1-propylpiperidin-4-yl)-methyloxyphenanthridine","CCCN1CCC(COc2nc3c(Cl)cccc3c4ccccc24)CC1","B","=","Ki",1780000.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A by Cerep protocol based assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2181169","4-Iodo-6-(1-propylpiperidin-4-yl)methyloxyphenanthridine","CCCN1CCC(COc2nc3c(I)cccc3c4ccccc24)CC1","B","=","Ki",1019000.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A by Cerep protocol based assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2181166","7-Fluoro-5-{1-[3-(4-iodophenyl)propyl]piperidin-4-yl}-methyloxybenzo[h]-1,6-naphthyridine","Fc1cccc2c1nc(OCC3CCN(CCCc4ccc(I)cc4)CC3)c5cccnc25","B","=","Ki",810000.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A by Cerep protocol based assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2204360","1-[2-(2,4-Dimethyl-phenylsulfanyl)-phenyl]-piperazine Hydrochloride","Cl.Cc1ccc(Sc2ccccc2N3CCNCC3)c(C)c1","B","=","Ki",180000.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2165447","(S)-3-(azetidin-2-ylmethoxy)-5-(phenoxymethyl)isoxazole","C(Oc1cc(COc2ccccc2)on1)[C@@H]3CCN3","B","=","Ki",6405000.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from human recombinant 5-HT2A receptor after 1.5 hrs by microbeta scintillation counting analysis","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2203551","5-(Phenoxymethyl)-3-(2(S)-pyrrolidinylmethoxy)isoxazole","C(Oc1cc(COc2ccccc2)on1)[C@@H]3CCCN3","B","=","Ki",4406000.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from human recombinant 5-HT2A receptor after 1.5 hrs by microbeta scintillation counting analysis","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2207493","6-chloro-3-(1-propyl-4-piperidyl)-1H-benzimidazol-2-one","CCCN1CCC(CC1)N2C(=O)Nc3cc(Cl)ccc23","B","=","Ki",21570000.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from human 5-HT2A by CEREP assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2205813","N-(2-(2,3-Dimethyoxyphenyl)ethyl)-4-azahexacyclo[5.4.1.0(2,6).0(3,10).0(5,9).0(8,11)]dodecan-3-ol","COc1cccc(CCN2C3C4C5CC6C7C5C3C7C2(O)C46)c1OC","B","=","Ki",950000.000000000000000000000000000000,"M","NA","Binding affinity to 5-HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2205811","N-(2-(3-Methoxyphenyl)ethyl)-4-azahexacyclo[5.4.1.0(2,6).0(3,10).0(5,9).0(8,11)]dodecan-3-ol","COc1cccc(CCN2C3C4C5CC6C7C5C3C7C2(O)C46)c1","B","=","Ki",2259000.000000000000000000000000000000,"M","NA","Binding affinity to 5-HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2205836","N-(2-(2-Methoxyphenyl)ethyl)-4-azahexacyclo[5.4.1.0(2,6).0(3,10).0(5,9).0(8,11)]dodecan-3-ol","COc1ccccc1CCN2C3C4C5CC6C7C5C3C7C2(O)C46","B","=","Ki",1166000.000000000000000000000000000000,"M","NA","Binding affinity to 5-HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2205823","N-(2-Methoxybenzyl)-4-azahexacyclo[5.4.1.0(2,6).0(3,10).0(5,9).0(8,11)]dodecan-3-ol","COc1ccccc1CN2C3C4C5CC6C7C5C3C7C2(O)C46","B","=","Ki",3187000.000000000000000000000000000000,"M","NA","Binding affinity to 5-HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2205827","N-(3,4-Dimethyoxybenzyl)-4-azahexacyclo[5.4.1.0(2,6).0(3,10).0(5,9).0(8,11)]dodecan-3-ol","COc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C46)cc1OC","B","=","Ki",4162000.000000000000000000000000000000,"M","NA","Binding affinity to 5-HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2205360","6-Methoxy-3-methyl-N-phenyl-N-(3-(piperidin-1-yl)propyl)benzofuran-2-carboxamide","COc1ccc2c(C)c(oc2c1)C(=O)N(CCCN3CCCCC3)c4ccccc4","B","=","Ki",2766000.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from human recombinant 5-HT2A receptor after 1.5 hrs by scintillation counting analysis","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2205362","5,6-Dimethoxy-3-methyl-N-phenyl-N-(3-(piperidin-1-yl)propyl)benzofuran-2-carboxamide","COc1cc2oc(C(=O)N(CCCN3CCCCC3)c4ccccc4)c(C)c2cc1OC","B","=","Ki",2564000.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from human recombinant 5-HT2A receptor after 1.5 hrs by scintillation counting analysis","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1112","Aripiprazole","Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl","B","=","Ki",21000.000000000000000000000000000000,"M","NA","Displacement of [3H]-ketanserin from human 5HT2A receptor expressed in HEK293 after 1.5 hrs","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2312640","N-(4-(4-(2,3-Dichlorophenyl)piperazin-1-yl)butyl)isoquinoline-4-sulfonamide","Clc1cccc(N2CCN(CCCCNS(=O)(=O)c3cncc4ccccc34)CC2)c1Cl","B","=","Ki",90000.000000000000000000000000000000,"M","NA","Displacement of [3H]-ketanserin from human 5HT2A receptor expressed in HEK293 after 1.5 hrs","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2312639","N-(4-(4-(2,3-Dichlorophenyl)piperazin-1-yl)butyl)isoquinoline-3-sulfonamide","Clc1cccc(N2CCN(CCCCNS(=O)(=O)c3cc4ccccc4cn3)CC2)c1Cl","B","=","Ki",35000.000000000000000000000000000000,"M","NA","Displacement of [3H]-ketanserin from human 5HT2A receptor expressed in HEK293 after 1.5 hrs","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2312638","N-(4-(4-(2,3-Dichlorophenyl)piperazin-1-yl)butyl)quinoline-8-sulfonamide","Clc1cccc(N2CCN(CCCCNS(=O)(=O)c3cccc4cccnc34)CC2)c1Cl","B","=","Ki",29000.000000000000000000000000000000,"M","NA","Displacement of [3H]-ketanserin from human 5HT2A receptor expressed in HEK293 after 1.5 hrs","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2312637","N-(4-(4-(2,3-Dichlorophenyl)piperazin-1-yl)butyl)quinoline-7-sulfonamide","Clc1cccc(N2CCN(CCCCNS(=O)(=O)c3ccc4cccnc4c3)CC2)c1Cl","B","=","Ki",22000.000000000000000000000000000000,"M","NA","Displacement of [3H]-ketanserin from human 5HT2A receptor expressed in HEK293 after 1.5 hrs","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2312937","N-(4-(4-(2,3-Dichlorophenyl)piperazin-1-yl)butyl)quinoline-6-sulfonamide","Clc1cccc(N2CCN(CCCCNS(=O)(=O)c3ccc4ncccc4c3)CC2)c1Cl","B","=","Ki",23000.000000000000000000000000000000,"M","NA","Displacement of [3H]-ketanserin from human 5HT2A receptor expressed in HEK293 after 1.5 hrs","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2312936","6-Chloro-N-(4-(4-(2,3-dichlorophenyl)piperazin-1-yl)butyl)quinoline-3-sulfonamide","Clc1ccc2ncc(cc2c1)S(=O)(=O)NCCCCN3CCN(CC3)c4cccc(Cl)c4Cl","B","=","Ki",42000.000000000000000000000000000000,"M","NA","Displacement of [3H]-ketanserin from human 5HT2A receptor expressed in HEK293 after 1.5 hrs","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2312935","N-(4-(4-(2,3-Dichlorophenyl)piperazin-1-yl)butyl)quinoline-3-sulfonamide","Clc1cccc(N2CCN(CCCCNS(=O)(=O)c3cnc4ccccc4c3)CC2)c1Cl","B","=","Ki",34000.000000000000000000000000000000,"M","NA","Displacement of [3H]-ketanserin from human 5HT2A receptor expressed in HEK293 after 1.5 hrs","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2312934","N-(3-(4-(2,3-Dichlorophenyl)piperazin-1-yl)propyl)quinoline-7-sulfonamide","Clc1cccc(N2CCN(CCCNS(=O)(=O)c3ccc4cccnc4c3)CC2)c1Cl","B","=","Ki",47000.000000000000000000000000000000,"M","NA","Displacement of [3H]-ketanserin from human 5HT2A receptor expressed in HEK293 after 1.5 hrs","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2312642","N-(3-(4-(2,3-Dichlorophenyl)piperazin-1-yl)propyl)quinoline-6-sulfonamide","Clc1cccc(N2CCN(CCCNS(=O)(=O)c3ccc4ncccc4c3)CC2)c1Cl","B","=","Ki",65000.000000000000000000000000000000,"M","NA","Displacement of [3H]-ketanserin from human 5HT2A receptor expressed in HEK293 after 1.5 hrs","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2312641","6-Chloro-N-(3-(4-(2,3-dichlorophenyl)piperazin-1-yl)propyl)quinoline-3-sulfonamide","Clc1ccc2ncc(cc2c1)S(=O)(=O)NCCCN3CCN(CC3)c4cccc(Cl)c4Cl","B","=","Ki",115000.000000000000000000000000000000,"M","NA","Displacement of [3H]-ketanserin from human 5HT2A receptor expressed in HEK293 after 1.5 hrs","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2326175","1-(4-Fluorophenyl)-5-(1-methyl-1H-1,2,4-triazol-3-yl)-3-(1-methylpiperidin-4-yl)-1H-indole","CN1CCC(CC1)c2cn(c3ccc(F)cc3)c4ccc(cc24)c5ncn(C)n5","B","=","Ki",89000.000000000000000000000000000000,"M","NA","Binding affinity to 5-HT2A receptor (unknown origin) by radioligand displacement assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2334882","(1S)-16-methoxy-5-oxa-13-azapentacyclo[11.8.0.0{2,10}.0{4,8}.0{15,20}]henicosa-2(10),3,8,15,17,19-hexaen-17-ol","COc1c(O)ccc2C[C@@H]3N(CCc4cc5CCOc5cc34)Cc12","B","=","Ki",480000.000000000000000000000000000000,"M","NA","Displacement of [3H]Ketanserin from 5-HT2A receptor (unknown origin) expressed in HEK293 cells by liquid scintillation counter","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2334881","(14aS)-10-methoxy-3,6,7,9,14,14a-hexahydro-2H-1,4-dioxa-8-azapentaphen-11-ol","COc1c(O)ccc2C[C@@H]3N(CCc4cc5OCCOc5cc34)Cc12","B","=","Ki",363000.000000000000000000000000000000,"M","NA","Displacement of [3H]Ketanserin from 5-HT2A receptor (unknown origin) expressed in HEK293 cells by liquid scintillation counter","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL267930","Spiperone","Fc1ccc(cc1)C(=O)CCCN2CCC3(CC2)N(CNC3=O)c4ccccc4","B","=","Ki",2900.000000000000000000000000000000,"M","NA","Displacement of [3H]Ketanserin from 5-HT2A receptor (unknown origin) expressed in HEK293 cells by liquid scintillation counter","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2337495","(3aR,9bS)-2,3,3a,4-tetrahydro-1H-pyrrolo[3,4-c]isoquinolin-5(9bH)-one hydrochloride","Cl.O=C1N[C@H]2CNC[C@@H]2c3ccccc13","B","=","Ki",7957000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5-HT2A receptor expressed in HEK293E cells after 45 mins by scintillation counting analysis","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2337502","Trans-6-chloro-8-ethyl-4-methyl-2,3,3a,4-tetrahydro-1H-pyrrolo[3,4-c]isoquinolin-5(9bH)-one hydrochloride","Cl.CCc1cc(Cl)c2C(=O)N(C)[C@H]3CNC[C@@H]3c2c1","B","=","Ki",6528000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5-HT2A receptor expressed in HEK293E cells after 45 mins by scintillation counting analysis","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2337498","Trans-6-chloro-8-propyl-2,3,3a,4-tetrahydro-1H-pyrrolo[3,4-c]isoquinolin-5(9bH)-one hydrochloride","Cl.CCCc1cc(Cl)c2C(=O)N[C@H]3CNC[C@@H]3c2c1","B","=","Ki",4441000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5-HT2A receptor expressed in HEK293E cells after 45 mins by scintillation counting analysis","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2337105","Trans-8-isopropyl-6-methyl-2,3,3a,4-tetrahydro-1H-pyrrolo[3,4-c]isoquinolin-5(9bH)-one hydrochloride","Cl.CC(C)c1cc(C)c2C(=O)N[C@H]3CNC[C@@H]3c2c1","B","=","Ki",3334000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5-HT2A receptor expressed in HEK293E cells after 45 mins by scintillation counting analysis","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2337104","Trans-8-cyclopropyl-6-methyl-2,3,3a,4-tetrahydro-1H-pyrrolo[3,4-c]isoquinolin-5(9bH)-one hydrochloride","Cl.Cc1cc(cc2[C@H]3CNC[C@@H]3NC(=O)c12)C4CC4","B","=","Ki",3180000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5-HT2A receptor expressed in HEK293E cells after 45 mins by scintillation counting analysis","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2337489","Rac-cis-6-(trifluoromethyl)-2,3,3a,4-tetrahydro-1H-pyrrolo[3,4-c]isoquinolin-5(9bH)-one hydrochloride","Cl.FC(F)(F)c1cccc2[C@@H]3CNC[C@@H]3NC(=O)c12","B","=","Ki",1882000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5-HT2A receptor expressed in HEK293E cells after 45 mins by scintillation counting analysis","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
